Word	Tag	Length	Sentence#
but	O	3	259
my	O	2	259
poor	O	4	259
belly	O	5	259
is	O	2	259
starting	O	8	259
to	O	2	259
look	O	4	259
...	O	3	259
http	O	4	259
:	O	1	259
//t.co/hVXAz9NVVv	O	17	259
@	O	1	260
sunnygirl48176	O	14	260
That	O	4	260
's	O	2	260
fantastic	O	9	260
!	O	1	260
Did	O	3	260
you	O	3	260
take	O	4	260
aspirin	B-	7	260
,	O	1	260
shots	O	5	260
,	O	1	260
or	O	2	260
nothing	O	7	260
during	O	6	260
pregnancy	O	9	260
?	O	1	260
Y'all	O	5	261
...	O	3	261
18	O	2	261
mg	O	2	261
a	O	1	261
day	O	3	261
is	O	2	261
not	O	3	261
enough	O	6	261
to	O	2	261
get	O	3	261
through	O	7	261
the	O	3	261
week	O	4	261
.	O	1	261
#	O	1	261
Concerta	B-	8	261
Problems	O	8	261
#	O	1	261
ADDandPregnant	O	14	261
#	O	1	261
Thursday	O	8	261
Sooooo	O	6	262
..	O	2	262
my	O	2	262
Zofran	B-	6	262
pump	O	4	262
broke	O	5	262
for	O	3	262
the	O	3	262
night	O	5	262
.	O	1	262
Relying	O	7	262
on	O	2	262
dissolvables	O	12	262
until	O	5	262
my	O	2	262
new	O	3	262
pump	O	4	262
arrives	O	7	262
.	O	1	262
Here	O	4	262
's	O	2	262
to	O	2	262
hoping	O	6	262
this	O	4	262
goes	O	4	262
okay	O	4	262
.	O	1	262
In	O	2	263
quite	O	5	263
a	O	1	263
lot	O	3	263
of	O	2	263
pain	O	4	263
painkilers	B-	10	263
do	O	2	263
n't	O	3	263
touch	O	5	263
it	O	2	263
😞	O	1	263
I	O	1	264
really	O	6	264
really	O	6	264
want	O	4	264
to	O	2	264
cut	O	3	264
my	O	2	264
hair	O	4	264
.	O	1	264
These	O	5	264
prenatals	B-	9	264
r	O	1	264
keeping	O	7	264
it	O	2	264
growing	O	7	264
and	O	3	264
frankly	O	7	264
...	O	3	264
It	O	2	264
's	O	2	264
too	O	3	264
damn	O	4	264
hot	O	3	264
🔥	O	1	264
are	O	3	265
the	O	3	265
strawberry	O	10	265
gaviscon	B-	8	265
any	O	3	265
nicer	O	5	265
than	O	4	265
the	O	3	265
mint	O	4	265
ones	O	4	265
?	O	1	265
I	O	1	266
love	O	4	266
finding	O	7	266
out	O	3	266
via	O	3	266
google	O	6	266
that	O	4	266
I	O	1	266
'm	O	2	266
going	O	5	266
to	O	2	266
be	O	2	266
sick	O	4	266
for	O	3	266
the	O	3	266
next	O	4	266
week	O	4	266
while	O	5	266
I	O	1	266
'm	O	2	266
on	O	2	266
this	O	4	266
antibiotic	B-	10	266
🙃	O	1	266
@	O	1	267
_ccxvi_	O	7	267
yeah	O	4	267
I	O	1	267
kno	O	3	267
but	O	3	267
that	O	4	267
epidural	B-	8	267
will	O	4	267
have	O	4	267
yu	O	2	267
like	O	4	267
wtf	O	3	267
where	O	5	267
the	O	3	267
perks	O	5	267
at	O	2	267
I	O	1	268
'm	O	2	268
so	O	2	268
scared	O	6	268
my	O	2	268
epidural	B-	8	268
will	O	4	268
wear	O	4	268
off	O	3	268
right	O	5	268
before	O	6	268
I	O	1	268
have	O	4	268
to	O	2	268
push	O	4	268
🙈😣	O	2	268
Please	O	6	269
do	O	2	269
n't	O	3	269
tell	O	4	269
a	O	1	269
woman	O	5	269
with	O	4	269
HG	O	2	269
that	O	4	269
Zofran	B-	6	269
is	O	2	269
a	O	1	269
big	O	3	269
no	O	2	269
and	O	3	269
Diclegis	O	8	269
works	O	5	269
perfectly	O	9	269
if	O	2	269
you	O	3	269
take	O	4	269
it	O	2	269
consistently	O	12	269
.	O	1	269
Please	O	6	270
do	O	2	270
n't	O	3	270
tell	O	4	270
a	O	1	270
woman	O	5	270
with	O	4	270
HG	O	2	270
that	O	4	270
Zofran	O	6	270
is	O	2	270
a	O	1	270
big	O	3	270
no	O	2	270
and	O	3	270
Diclegis	B-	8	270
works	O	5	270
perfectly	O	9	270
if	O	2	270
you	O	3	270
take	O	4	270
it	O	2	270
consistently	O	12	270
.	O	1	270
@	O	1	271
rozinck	O	7	271
Awesome	O	7	271
news	O	4	271
!	O	1	271
Warfarin	B-	8	271
adjustment	O	10	271
can	O	3	271
be	O	2	271
a	O	1	271
pain	O	4	271
in	O	2	271
the	O	3	271
butt	O	4	271
for	O	3	271
the	O	3	271
first	O	5	271
few	O	3	271
weeks/months	O	12	271
but	O	3	271
hopefully	O	9	271
they	O	4	271
will	O	4	271
level	O	5	271
out	O	3	271
soon	O	4	271
.	O	1	271
@	O	1	272
ashbergh	O	8	272
Antibiotics	B-	11	272
make	O	4	272
me	O	2	272
even	O	4	272
more	O	4	272
hungry	O	6	272
.	O	1	272
Piggy	O	5	272
:	O	1	272
)	O	1	272
i	O	1	273
need	O	4	273
to	O	2	273
get	O	3	273
on	O	2	273
birth	B-	5	273
control	I-	7	273
faaaaaaaassssst	O	15	273
because	O	7	273
this	O	4	273
nigga	O	5	273
be	O	2	273
trying	O	6	273
it	O	2	273
😩	O	1	273
I	O	1	274
was	O	3	274
thinking	O	8	274
about	O	5	274
slipping	O	8	274
my	O	2	274
dog	O	3	274
a	O	1	274
little	O	6	274
ambien	B-	6	274
&	O	1	274
amp	O	3	274
;	O	1	274
just	O	4	274
pulling	O	7	274
her	O	3	274
teeth	O	5	274
myself	O	6	274
.	O	1	274
#	O	1	274
thingsmymothersays	O	18	274
#	O	1	274
fb	O	2	274
Benadryl	B-	8	275
,	O	1	275
bedtime	O	7	275
snack	O	5	275
,	O	1	275
and	O	3	275
New	O	3	275
Girl	O	4	275
.	O	1	275
The	O	3	275
party	O	5	275
is	O	2	275
getting	O	7	275
real	O	4	275
.	O	1	275
Taking	O	6	276
#	O	1	276
Zofran	B-	6	276
before	O	6	276
bed	O	3	276
helps	O	5	276
me	O	2	276
not	O	3	276
puke	O	4	276
in	O	2	276
the	O	3	276
morning	O	7	276
,	O	1	276
but	O	3	276
I	O	1	276
still	O	5	276
feel	O	4	276
nauseous	O	8	276
all	O	3	276
day	O	3	276
.	O	1	276
#	O	1	276
pregnant	O	8	276
@	O	1	277
frenchfries1970	O	15	277
Been	O	4	277
there	O	5	277
.	O	1	277
It	O	2	277
sucks	O	5	277
.	O	1	277
Do	O	2	277
you	O	3	277
have	O	4	277
any	O	3	277
Gaviscon	B-	8	277
?	O	1	277
?	O	1	277
I	O	1	278
hate	O	4	278
these	O	5	278
prenatal	B-	8	278
vitamins	I-	8	278
.	O	1	278
They	O	4	278
are	O	3	278
so	O	2	278
hard	O	4	278
to	O	2	278
swallow	O	7	278
😭😭	O	2	278
I	O	1	279
do	O	2	279
n't	O	3	279
have	O	4	279
my	O	2	279
nausea	B-	6	279
pills	I-	5	279
for	O	3	279
tonight	O	7	279
..	O	2	279
so	O	2	279
I	O	1	279
'm	O	2	279
probably	O	8	279
going	O	5	279
to	O	2	279
die	O	3	279
tomorrow	O	8	279
...	O	3	279
😳	O	1	279
@	O	1	280
yinyahya	O	8	280
because	O	7	280
i	O	1	280
support	O	7	280
weed	O	4	280
.	O	1	280
not	O	3	280
tobacco	O	7	280
.	O	1	280
not	O	3	280
cancer	O	6	280
.	O	1	280
not	O	3	280
nicotine	B-	8	280
.	O	1	280
weed	O	4	280
is	O	2	280
what	O	4	280
you	O	3	280
need	O	4	280
..	O	2	280
not	O	3	280
tobacco	O	7	280
.	O	1	280
Doling	O	6	281
out	O	3	281
tums	B-	4	281
one	O	3	281
by	O	2	281
one	O	3	281
to	O	2	281
pregnant	O	8	281
ladies	O	6	281
is	O	2	281
some	O	4	281
real	O	4	281
bullshit	O	8	281
,	O	1	281
Vanderbilt	O	10	281
@	O	1	282
jerryleewilson	O	14	282
I	O	1	282
do	O	2	282
n't	O	3	282
envy	O	4	282
you	O	3	282
.	O	1	282
Sinus	O	5	282
congestion/infections/inflammation	O	34	282
is	O	2	282
so	O	2	282
painful	O	7	282
.	O	1	282
Until	O	5	282
you	O	3	282
experience	O	10	282
it	O	2	282
you	O	3	282
do	O	2	282
n't	O	3	282
realize	O	7	282
#	O	1	282
Sudafed	B-	7	282
#	O	1	283
WellnessWednesday	O	17	283
:	O	1	283
5	O	1	283
Ways	O	4	283
to	O	2	283
Ease	O	4	283
a	O	1	283
Hangover	O	8	283
!	O	1	283
Shop	O	4	283
vitamin	B-	7	283
B	I-	1	283
→	O	1	283
http	O	4	283
:	O	1	283
//t.co/3vRMFbUc2A	O	17	283
#	O	1	283
health	O	6	283
#	O	1	283
hangover	O	8	283
#	O	1	283
HumpDay	O	7	283
http	O	4	283
:	O	1	283
//t.co/wsi3Vx42wb	O	17	283
#	O	1	284
HDSpecial	O	9	284
!	O	1	284
@	O	1	284
Cellucor	O	8	284
:	O	1	284
Buy	O	3	284
1	O	1	284
COR	B-	3	284
Creatine	I-	8	284
,	O	1	284
Get	O	3	284
1	O	1	284
50	O	2	284
%	O	1	284
OFF	O	3	284
!	O	1	284
Shop	O	4	284
Now	O	3	284
→	O	1	284
http	O	4	284
:	O	1	284
//t.co/z5r0UEokcr	O	17	284
Have	O	4	285
you	O	3	285
tried	O	5	285
Gotu	B-	4	285
Kola	I-	4	285
?	O	1	285
There	O	5	285
's	O	2	285
so	O	2	285
many	O	4	285
benefits	O	8	285
!	O	1	285
Shop	O	4	285
now	O	3	285
→	O	1	285
http	O	4	285
:	O	1	285
//t.co/LUX31OvS4G	O	17	285
#	O	1	285
health	O	6	285
#	O	1	285
droz	O	4	285
#	O	1	285
TipTuesday	O	10	285
http	O	4	285
:	O	1	285
//t.co/4UmbI1U0kk	O	17	285
@	O	1	286
smitten_kitten_	O	15	286
Hope	O	4	286
you	O	3	286
are	O	3	286
n't	O	3	286
too	O	3	286
swollen	O	7	286
tomorrow	O	8	286
!	O	1	286
!	O	1	286
!	O	1	286
I	O	1	286
've	O	3	286
as	O	2	286
much	O	4	286
as	O	2	286
possible	O	8	286
for	O	3	286
the	O	3	286
first	O	5	286
24	O	2	286
hours	O	5	286
!	O	1	286
!	O	1	286
And	O	3	286
do	O	2	286
n't	O	3	286
skip	O	4	286
the	O	3	286
Advil	B-	5	286
😉	O	1	286
My	O	2	287
man	O	3	287
cold	O	4	287
from	O	4	287
last	O	4	287
week	O	4	287
had	O	3	287
actually	O	8	287
progressed	O	10	287
to	O	2	287
a	O	1	287
full	O	4	287
fledged	O	7	287
ear	O	3	287
infection	O	9	287
.	O	1	287
Hoping	O	6	287
these	O	5	287
antibiotics	B-	11	287
kick	O	4	287
in	O	2	287
soon	O	4	287
.	O	1	287
Retweet	O	7	288
if	O	2	288
you	O	3	288
take	O	4	288
#	O	1	288
melatonin	B-	9	288
.	O	1	288
http	O	4	288
:	O	1	288
//t.co/EQ5Zjt7bjz	O	17	288
#	O	1	289
NowPlaying	O	10	289
Nicotine	B-	8	289
and	O	3	289
Alcohol	O	7	289
Saved	O	5	289
My	O	2	289
Life	O	4	289
by	O	2	289
Deaf	O	4	289
Havana	O	6	289
♫	O	1	289
https	O	5	289
:	O	1	289
//t.co/zFOY1Zc1dY	O	17	289
I	O	1	290
'm	O	2	290
on	O	2	290
day	O	3	290
5	O	1	290
of	O	2	290
Lupron	B-	6	290
and	O	3	290
the	O	3	290
only	O	4	290
significant	O	11	290
symptom	O	7	290
I	O	1	290
'm	O	2	290
feeling	O	7	290
is	O	2	290
that	O	4	290
my	O	2	290
bones	O	5	290
hurt	O	4	290
:	O	1	290
|	O	1	290
My	O	2	290
shoulder	O	8	290
and	O	3	290
hips	O	4	290
...	O	3	290
http	O	4	290
:	O	1	290
//t.co/SuarPZ2Tr8	O	17	290
Chewing	O	7	291
these	O	5	291
like	O	4	291
a	O	1	291
champ	O	5	291
to	O	2	291
get	O	3	291
through	O	7	291
this	O	4	291
game	O	4	291
.	O	1	291
#	O	1	291
stress	O	6	291
#	O	1	291
Gaviscon	B-	8	291
#	O	1	291
raptors	O	7	291
https	O	5	291
:	O	1	291
//t.co/87iJHFvumz	O	17	291
Bloody	O	6	292
toothache	O	9	292
keeping	O	7	292
me	O	2	292
awake	O	5	292
painkillers	B-	11	292
are	O	3	292
n't	O	3	292
working	O	7	292
swirling	O	8	292
brandy	O	6	292
is	O	2	292
n't	O	3	292
working	O	7	292
.	O	1	292
I	O	1	292
need	O	4	292
sleep	O	5	292
.	O	1	292
After	O	5	293
17.5	O	4	293
weeks	O	5	293
,	O	1	293
I	O	1	293
said	O	4	293
goodbye	O	7	293
to	O	2	293
my	O	2	293
Zofran	B-	6	293
pump	O	4	293
yesterday	O	9	293
.	O	1	293
I	O	1	293
think	O	5	293
I	O	1	293
'm	O	2	293
gon	O	3	293
na	O	2	293
miss	O	4	293
that	O	4	293
guy	O	3	293
for	O	3	293
the	O	3	293
rest	O	4	293
of	O	2	293
this	O	4	293
pregnancy	O	9	293
.	O	1	293
#	O	1	293
hglife	O	6	293
@	O	1	294
___princessBRE	O	14	294
I	O	1	294
do	O	2	294
n't	O	3	294
want	O	4	294
an	O	2	294
epidural	B-	8	294
😂😂😭	O	3	294
I	O	1	294
swear	O	5	294
I	O	1	294
'm	O	2	294
sooo	O	4	294
serious	O	7	294
.	O	1	294
I	O	1	294
already	O	7	294
made	O	4	294
my	O	2	294
birth	O	5	294
plan	O	4	294
,	O	1	294
I	O	1	294
do	O	2	294
n't	O	3	294
want	O	4	294
them	O	4	294
asking	O	6	294
me	O	2	294
about	O	5	294
an	O	2	294
@	O	1	295
shyne____	O	9	295
Yeah	O	4	295
,	O	1	295
I	O	1	295
got	O	3	295
percs	B-	5	295
.	O	1	295
Ion	O	3	295
even	O	4	295
take	O	4	295
them	O	4	295
things	O	6	295
thou	O	4	295
ion	O	3	295
like	O	4	295
the	O	3	295
feeling	O	7	295
..	O	2	295
I	O	1	295
took	O	4	295
one	O	3	295
and	O	3	295
felt	O	4	295
like	O	4	295
I	O	1	295
was	O	3	295
on	O	2	295
cloud	O	5	295
1000	O	4	295
..	O	2	295
😂😂	O	2	295
I	O	1	296
had	O	3	296
my	O	2	296
eye	O	3	296
removed	O	7	296
today	O	5	296
!	O	1	296
Feels	O	5	296
much	O	4	296
better	O	6	296
...	O	3	296
had	O	3	296
som	O	3	296
tea	O	3	296
and	O	3	296
am	O	2	296
now	O	3	296
sleeping	O	8	296
off	O	3	296
my	O	2	296
anaesthetic	B-	11	296
:	O	1	296
)	O	1	296
…	O	1	296
http	O	4	296
:	O	1	296
//t.co/CboYqSarxZ	O	17	296
This	O	4	297
heartburn	O	9	297
is	O	2	297
real	O	4	297
.	O	1	297
Nexium	B-	6	297
Gaviscon	O	8	297
and	O	3	297
Tums	O	4	297
ca	O	2	297
n't	O	3	297
even	O	4	297
fight	O	5	297
it	O	2	297
.	O	1	297
Damn	O	4	297
wings	O	5	297
.	O	1	297
They	O	4	297
get	O	3	297
me	O	2	297
every	O	5	297
time	O	4	297
!	O	1	297
This	O	4	298
heartburn	O	9	298
is	O	2	298
real	O	4	298
.	O	1	298
Nexium	O	6	298
Gaviscon	B-	8	298
and	O	3	298
Tums	O	4	298
ca	O	2	298
n't	O	3	298
even	O	4	298
fight	O	5	298
it	O	2	298
.	O	1	298
Damn	O	4	298
wings	O	5	298
.	O	1	298
They	O	4	298
get	O	3	298
me	O	2	298
every	O	5	298
time	O	4	298
!	O	1	298
This	O	4	299
heartburn	O	9	299
is	O	2	299
real	O	4	299
.	O	1	299
Nexium	O	6	299
Gaviscon	O	8	299
and	O	3	299
Tums	B-	4	299
ca	O	2	299
n't	O	3	299
even	O	4	299
fight	O	5	299
it	O	2	299
.	O	1	299
Damn	O	4	299
wings	O	5	299
.	O	1	299
They	O	4	299
get	O	3	299
me	O	2	299
every	O	5	299
time	O	4	299
!	O	1	299
I	O	1	300
really	O	6	300
do	O	2	300
n't	O	3	300
want	O	4	300
to	O	2	300
get	O	3	300
out	O	3	300
but	O	3	300
I	O	1	300
do	O	2	300
n't	O	3	300
think	O	5	300
I	O	1	300
'll	O	3	300
ever	O	4	300
get	O	3	300
back	O	4	300
to	O	2	300
sleep	O	5	300
if	O	2	300
I	O	1	300
do	O	2	300
n't	O	3	300
go	O	2	300
buy	O	3	300
some	O	4	300
tums	B-	4	300
.	O	1	300
😭🤰🏻	O	3	300
Thank	O	5	301
you	O	3	301
tylenol	B-	7	301
for	O	3	301
doing	O	5	301
absolutely	O	10	301
nothing	O	7	301
for	O	3	301
my	O	2	301
contractions😒	O	13	301
I	O	1	302
've	O	3	302
been	O	4	302
so	O	2	302
dead	O	4	302
set	O	3	302
against	O	7	302
getting	O	7	302
the	O	3	302
epidural	B-	8	302
..	O	2	302
but	O	3	302
FUUUUUUUCK	O	10	302
this	O	4	302
hurts	O	5	302
worse	O	5	302
than	O	4	302
being	O	5	302
hit	O	3	302
by	O	2	302
a	O	1	302
car	O	3	302
.	O	1	302
@	O	1	303
MommyDanika	O	11	303
I	O	1	303
've	O	3	303
done	O	4	303
the	O	3	303
bath	O	4	303
tub	O	3	303
,	O	1	303
heating	O	7	303
pad	O	3	303
,	O	1	303
and	O	3	303
Tylenol	B-	7	303
.	O	1	303
They	O	4	303
wo	O	2	303
n't	O	3	303
go	O	2	303
away	O	4	303
.	O	1	303
It	O	2	303
's	O	2	303
miserable	O	9	303
.	O	1	303
I	O	1	303
was	O	3	303
up	O	2	303
all	O	3	303
night	O	5	303
crying	O	6	303
.	O	1	303
I	O	1	304
'm	O	2	304
going	O	5	304
to	O	2	304
be	O	2	304
so	O	2	304
drained	O	7	304
today	O	5	304
I	O	1	304
forgot	O	6	304
to	O	2	304
take	O	4	304
my	O	2	304
iron	B-	4	304
pill	I-	4	304
☹️	O	2	304
.	O	1	304
Jeremiah	O	8	305
does	O	4	305
a	O	1	305
review	O	6	305
on	O	2	305
Melatonin	B-	9	305
!	O	1	305
Coming	O	6	305
soon	O	4	305
on	O	2	305
our	O	3	305
youtube	O	7	305
channel	O	7	305
:	O	1	305
)	O	1	305
http	O	4	305
:	O	1	305
//t.co/r32GY9eJzc	O	17	305
The	O	3	306
ambien	B-	6	306
kicked	O	6	306
in	O	2	306
and	O	3	306
Karen	O	5	306
is	O	2	306
here	O	4	306
talkin	O	6	306
my	O	2	306
head	O	4	306
off	O	3	306
I	O	1	306
'm	O	2	306
about	O	5	306
to	O	2	306
throw	O	5	306
my	O	2	306
remote	O	6	306
at	O	2	306
her	O	3	306
forehead	O	8	306
I	O	1	307
'm	O	2	307
so	O	2	307
scared	O	6	307
that	O	4	307
my	O	2	307
epidural	B-	8	307
is	O	2	307
not	O	3	307
gon	O	3	307
na	O	2	307
work	O	4	307
😭😭	O	2	307
I	O	1	307
'm	O	2	307
in	O	2	307
full	O	4	307
panic	O	5	307
mode	O	4	307
.	O	1	307
@	O	1	308
JazzyPooh_14	O	12	308
I	O	1	308
even	O	4	308
drink	O	5	308
it	O	2	308
to	O	2	308
take	O	4	308
my	O	2	308
prenatal	B-	8	308
pills	I-	5	308
,	O	1	308
I	O	1	308
'm	O	2	308
a	O	1	308
weirdo😂	O	7	308
@	O	1	309
HfxJohnny	O	9	309
BODY	O	4	309
GLIDE	O	5	309
before	O	6	309
you	O	3	309
walk	O	4	309
.	O	1	309
If	O	2	309
it	O	2	309
's	O	2	309
red	O	3	309
and	O	3	309
irritated	O	9	309
afterwards	O	10	309
some	O	4	309
Hydrocortisone	B-	14	309
cream	I-	5	309
always	O	6	309
helps	O	5	309
with	O	4	309
short	O	5	309
term	O	4	309
use	O	3	309
.	O	1	309
@	O	1	310
hamblin_harlie	O	14	310
no	O	2	310
they	O	4	310
're	O	3	310
holding	O	7	310
off	O	3	310
until	O	5	310
4	O	1	310
bc	O	2	310
the	O	3	310
nurses	O	6	310
did	O	3	310
n't	O	3	310
give	O	4	310
me	O	2	310
enough	O	6	310
gels	O	4	310
last	O	4	310
night	O	5	310
&	O	1	310
amp	O	3	310
;	O	1	310
started	O	7	310
me	O	2	310
late	O	4	310
on	O	2	310
pitosin	B-	7	310
today	O	5	310
🙄😭	O	2	310
@	O	1	311
Chocolate_jade_	O	15	311
oh	O	2	311
lawd😭😭	O	6	311
that	O	4	311
's	O	2	311
kinda	O	5	311
why	O	3	311
I	O	1	311
want	O	4	311
to	O	2	311
get	O	3	311
the	O	3	311
epidural	B-	8	311
😩	O	1	311
so	O	2	311
I	O	1	311
wo	O	2	311
n't	O	3	311
feel	O	4	311
stitches	O	8	311
😂	O	1	311
Sprite	O	6	312
and	O	3	312
Zantac	B-	6	312
..	O	2	312
Maybe	O	5	312
🍕	O	1	312
was	O	3	312
n't	O	3	312
the	O	3	312
best	O	4	312
idea	O	4	312
.	O	1	312
😂	O	1	312
#	O	1	312
pregnancyissues	O	15	312
#	O	1	312
itsnotrainbowsandunicorns	O	25	312
My	O	2	313
iron	B-	4	313
pill	I-	4	313
makes	O	5	313
me	O	2	313
me	O	2	313
feel	O	4	313
crappy	O	6	313
as	O	2	313
heck	O	4	313
.	O	1	313
🙄	O	1	313
Bout	O	4	314
to	O	2	314
be	O	2	314
in	O	2	314
a	O	1	314
Benadryl	B-	8	314
induced	O	7	314
coma	O	4	314
😴	O	1	314
@	O	1	315
PrettyAnd_Tall	O	14	315
🤔🤔	O	2	315
I	O	1	315
might	O	5	315
get	O	3	315
the	O	3	315
IUD	B-	3	315
then	O	4	315
😭😭😂	O	3	315
So	O	2	316
much	O	4	316
information	O	11	316
on	O	2	316
vaccines	B-	8	316
.	O	1	316
Oh	O	2	316
my	O	2	316
.	O	1	316
Balloon	O	7	317
is	O	2	317
out	O	3	317
and	O	3	317
it	O	2	317
did	O	3	317
its	O	3	317
job	O	3	317
...	O	3	317
I	O	1	317
'm	O	2	317
now	O	3	317
at	O	2	317
5cm	O	3	317
and	O	3	317
we	O	2	317
've	O	3	317
just	O	4	317
started	O	7	317
a	O	1	317
little	O	6	317
pitocin	B-	7	317
:	O	1	317
)	O	1	317
I	O	1	318
ca	O	2	318
n't	O	3	318
stomach	O	7	318
prenatals	B-	9	318
or	O	2	318
any	O	3	318
other	O	5	318
vitamins	O	8	318
to	O	2	318
help	O	4	318
,	O	1	318
so	O	2	318
being	O	5	318
able	O	4	318
to	O	2	318
stomach	O	7	318
something	O	9	318
nutritious	O	10	318
for	O	3	318
my	O	2	318
baby	O	4	318
is	O	2	318
a	O	1	318
big	O	3	318
thing	O	5	318
to	O	2	318
me	O	2	318
.	O	1	318
❤️	O	2	318
I	O	1	319
ca	O	2	319
n't	O	3	319
stomach	O	7	319
prenatals	O	9	319
or	O	2	319
any	O	3	319
other	O	5	319
vitamins	B-	8	319
to	O	2	319
help	O	4	319
,	O	1	319
so	O	2	319
being	O	5	319
able	O	4	319
to	O	2	319
stomach	O	7	319
something	O	9	319
nutritious	O	10	319
for	O	3	319
my	O	2	319
baby	O	4	319
is	O	2	319
a	O	1	319
big	O	3	319
thing	O	5	319
to	O	2	319
me	O	2	319
.	O	1	319
❤️	O	2	319
@	O	1	320
DAMchildsmom	O	12	320
he	O	2	320
's	O	2	320
been	O	4	320
ok	O	2	320
'd	O	2	320
my	O	2	320
his	O	3	320
doc	O	3	320
to	O	2	320
take	O	4	320
baby	O	4	320
Benadryl	B-	8	320
....	O	4	320
Just	O	4	320
saying	O	6	320
.	O	1	320
Blonde	O	6	321
,	O	1	321
Botox	B-	5	321
,	O	1	321
boobs	O	5	321
.	O	1	321
Fat	O	3	321
cunt	O	4	321
will	O	4	321
love	O	4	321
her	O	3	321
.	O	1	321
#	O	1	321
CelebrityBigBrother	O	19	321
I	O	1	322
take	O	4	322
a	O	1	322
baby	B-	4	322
aspirin	I-	7	322
every	O	5	322
night	O	5	322
before	O	6	322
bed	O	3	322
,	O	1	322
for	O	3	322
my	O	2	322
#	O	1	322
FactorVLeiden	O	13	322
,	O	1	322
and	O	3	322
I	O	1	322
throw	O	5	322
it	O	2	322
back	O	4	322
up	O	2	322
every	O	5	322
morning	O	7	322
#	O	1	322
fvl	O	3	322
#	O	1	322
pregnancyproblems	O	17	322
#	O	1	322
conundrum	O	9	322
@	O	1	323
jennabennabear	O	14	323
@	O	1	323
RaynaJaye	O	9	323
sudafed	B-	7	323
.	O	1	323
Soo	O	3	324
about	O	5	324
to	O	2	324
see	O	3	324
how	O	3	324
this	O	4	324
castor	B-	6	324
oil	I-	3	324
works	O	5	324
😂	O	1	324
come	O	4	324
on	O	2	324
Mason	O	5	324
.	O	1	324
They	O	4	325
say	O	3	325
if	O	2	325
you	O	3	325
take	O	4	325
a	O	1	325
Benadryl	B-	8	325
it	O	2	325
'll	O	3	325
knock	O	5	325
you	O	3	325
and	O	3	325
your	O	4	325
baby	O	4	325
out	O	3	325
,	O	1	325
only	O	4	325
my	O	2	325
child	O	5	325
will	O	4	325
be	O	2	325
in	O	2	325
my	O	2	325
belly	O	5	325
having	O	6	325
a	O	1	325
dollar	O	6	325
party	O	5	325
still	O	5	325
🙄	O	1	325
My	O	2	326
zofran	B-	6	326
pump	O	4	326
is	O	2	326
my	O	2	326
biggest	O	7	326
insecurity	O	10	326
right	O	5	326
now	O	3	326
,	O	1	326
but	O	3	326
it	O	2	326
saved	O	5	326
mine	O	4	326
&	O	1	326
amp	O	3	326
;	O	1	326
my	O	2	326
babies	O	6	326
life	O	4	326
.	O	1	326
That	O	4	326
usually	O	7	326
helps	O	5	326
me	O	2	326
ignore	O	6	326
the	O	3	326
stares💕	O	7	326
#	O	1	326
hyperemesis	O	11	326
Laying	O	6	327
in	O	2	327
from	O	4	327
of	O	2	327
the	O	3	327
TV	O	2	327
listening	O	9	327
to	O	2	327
the	O	3	327
campfire	O	8	327
channel	O	7	327
on	O	2	327
TV	O	2	327
.	O	1	327
My	O	2	327
Saturday	O	8	327
nights	O	6	327
have	O	4	327
become	O	6	327
so	O	2	327
tame	O	4	327
.	O	1	327
#	O	1	327
PJs	O	3	327
#	O	1	327
water	O	5	327
#	O	1	327
Gaviscon	B-	8	327
Tums	B-	4	328
are	O	3	328
my	O	2	328
new	O	3	328
best	O	4	328
friend	O	6	328
Heartburn	O	9	329
woke	O	4	329
me	O	2	329
up	O	2	329
at	O	2	329
4:30am	O	6	329
.	O	1	329
C'mon	O	5	329
Gaviscon	B-	8	329
,	O	1	329
do	O	2	329
your	O	4	329
thing	O	5	329
!	O	1	329
!	O	1	329
A	O	1	330
horrible	O	8	330
migraine	O	8	330
kept	O	4	330
me	O	2	330
from	O	4	330
working	O	7	330
a	O	1	330
full	O	4	330
day	O	3	330
at	O	2	330
work	O	4	330
.	O	1	330
Also	O	4	330
,	O	1	330
half	O	4	330
my	O	2	330
department	O	10	330
has	O	3	330
the	O	3	330
flu	O	3	330
.	O	1	330
Hopefully	O	9	330
my	O	2	330
flu	B-	3	330
shot	I-	4	330
works	O	5	330
!	O	1	330
!	O	1	330
I	O	1	331
liked	O	5	331
a	O	1	331
@	O	1	331
YouTube	O	7	331
video	O	5	331
http	O	4	331
:	O	1	331
//t.co/BQZgSflNlV	O	17	331
Lupron	B-	6	331
self	O	4	331
injection	O	9	331
..	O	2	331
Yikes	O	5	331
!	O	1	331
@	O	1	332
Audii_5000	O	10	332
awwe	O	4	332
mane	O	4	332
where	O	5	332
that	O	4	332
epidural	B-	8	332
at	O	2	332
😩😩	O	2	332
@	O	1	333
goodvibesbritt	O	14	333
best	O	4	333
advice	O	6	333
you	O	3	333
can	O	3	333
ever	O	4	333
get	O	3	333
,	O	1	333
drink	O	5	333
a	O	1	333
gallon	O	6	333
of	O	2	333
water	O	5	333
and	O	3	333
take	O	4	333
a	O	1	333
Tylenol	B-	7	333
before	O	6	333
you	O	3	333
go	O	2	333
out	O	3	333
love	O	4	333
!	O	1	333
!	O	1	333
Lol	O	3	333
happy	O	5	333
early	O	5	333
bday🍻🍺🍻🍺🍻	O	9	333
@	O	1	334
landon707	O	9	334
